Policy_ID,Policy_Number,Customer_ID_x,Vehicle_ID,IMD_Code,RID,RED,IDV_x,Policy_Tenure,Policy_Term,Policy_Status,Claim_Amount,Claim_Count,NCB,Premium,Polciy_Holder_Name,Mobile_Number,Customer_Area,District_x,Customer_ID_y,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV_y,Entity_Name,Channel_Type,Area,District_y,Portfolio_Size,Year_Onboarded,Active_Status,Renewed
PID11175,POL10511,CUST10408,VEH10511,IMD10398,2025-03-02,2026-03-01,624799,4,365,Active,59799.46,0,0,18743.97,Mekhala Basak,9950122306,Janipur,Jammu,CUST10408,JK02DU2469,JK02,Hyundai,Creta,SUV,Petrol,1497,2020,2021-01-08,6,624799,Raina Summit Insurance Hub,Dealer,Narwal,Jammu,231,2019-06-18,Active,1
PID11176,POL10511,CUST10408,VEH10511,IMD10398,2026-03-02,2027-03-01,624799,5,365,Active,162324.32,0,20,14995.18,Mekhala Basak,9950122306,Janipur,Jammu,CUST10408,JK02DU2469,JK02,Hyundai,Creta,SUV,Petrol,1497,2020,2021-01-08,6,624799,Raina Summit Insurance Hub,Dealer,Narwal,Jammu,231,2019-06-18,Active,0
PID11177,POL10512,CUST10408,VEH10512,IMD10191,2025-07-15,2026-07-14,388521,1,365,Active,0.0,0,0,11655.63,Mekhala Basak,9950122306,Janipur,Jammu,CUST10408,JK02HV1957,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024,2025-04-01,2,388521,Reliable Summit Insurance,Agency,Trikuta Nagar,Jammu,91,2017-12-11,Active,0
PID11178,POL10513,CUST10409,VEH10513,IMD10282,2024-02-20,2025-02-18,246891,1,365,Active,0.0,0,0,7406.73,Anirudh Sharaf,6087276535,Jewel Chowk,Jammu,CUST10409,JK02KI8347,JK02,Tata,Altroz,Hatchback,Petrol,1199,2018,2019-03-19,8,246891,Jammu Vertex Insurance Hub,Agency,Talab Tillo,Jammu,220,2023-10-28,Active,1
PID11179,POL10513,CUST10409,VEH10513,IMD10282,2025-02-19,2026-02-18,246891,2,365,Active,0.0,1,20,6517.92,Anirudh Sharaf,6087276535,Jewel Chowk,Jammu,CUST10409,JK02KI8347,JK02,Tata,Altroz,Hatchback,Petrol,1199,2018,2019-03-19,8,246891,Jammu Vertex Insurance Hub,Agency,Talab Tillo,Jammu,220,2023-10-28,Active,1
PID11180,POL10513,CUST10409,VEH10513,IMD10282,2026-02-19,2027-02-18,246891,3,365,Active,0.0,0,0,7406.73,Anirudh Sharaf,6087276535,Jewel Chowk,Jammu,CUST10409,JK02KI8347,JK02,Tata,Altroz,Hatchback,Petrol,1199,2018,2019-03-19,8,246891,Jammu Vertex Insurance Hub,Agency,Talab Tillo,Jammu,220,2023-10-28,Active,0
PID11181,POL10514,CUST10410,VEH10514,IMD10404,2024-09-29,2025-09-28,525736,1,365,Active,167083.93,0,0,15772.08,Dhriti Sanghvi,8636150818,Bahu Plaza,Jammu,CUST10410,JK02UA1266,JK02,Renault,Triber,MPV,Petrol,999,2024,2024-09-12,2,525736,North Integrity Insurance Solutions,Prime Broker,Narwal,Jammu,547,2023-04-10,Active,1
PID11182,POL10514,CUST10410,VEH10514,IMD10404,2025-09-29,2026-09-28,525736,2,365,Active,0.0,0,20,12617.66,Dhriti Sanghvi,8636150818,Bahu Plaza,Jammu,CUST10410,JK02UA1266,JK02,Renault,Triber,MPV,Petrol,999,2024,2024-09-12,2,525736,North Integrity Insurance Solutions,Prime Broker,Narwal,Jammu,547,2023-04-10,Active,0
PID11183,POL10515,CUST10411,VEH10515,IMD10387,2025-12-31,2026-12-30,628344,1,365,Active,0.0,0,0,18850.32,Omisha Mann,7058657236,Talab Tillo,Jammu,CUST10411,JK02FK8224,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2025,2026-11-12,1,628344,Jammu Pioneer Insurance,Agency,Janipur,Jammu,209,2020-11-13,Active,0
PID11184,POL10516,CUST10411,VEH10516,IMD10090,2023-05-28,2024-05-26,356567,1,365,Active,0.0,1,0,11766.71,Omisha Mann,7058657236,Talab Tillo,Jammu,CUST10411,JK02LL8837,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2020-12-03,6,356567,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID11185,POL10516,CUST10411,VEH10516,IMD10090,2024-05-27,2025-05-26,356567,2,365,Active,0.0,0,0,10697.01,Omisha Mann,7058657236,Talab Tillo,Jammu,CUST10411,JK02LL8837,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2020-12-03,6,356567,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID11186,POL10516,CUST10411,VEH10516,IMD10090,2025-05-27,2026-05-26,356567,3,365,Active,0.0,0,20,8557.61,Omisha Mann,7058657236,Talab Tillo,Jammu,CUST10411,JK02LL8837,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2020-12-03,6,356567,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID11187,POL10516,CUST10411,VEH10516,IMD10090,2026-05-27,2027-05-26,356567,4,365,Active,33038.83,0,25,8022.76,Omisha Mann,7058657236,Talab Tillo,Jammu,CUST10411,JK02LL8837,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2020-12-03,6,356567,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,0
PID11188,POL10517,CUST10412,VEH10517,IMD10343,2021-08-09,2022-08-08,151415,1,365,Active,0.0,1,0,4996.7,Nidhi Bail,9248080594,Trikuta Nagar,Jammu,CUST10412,JK02FC3835,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-09-28,11,151415,Verma Capital Insurance,POSP,Talab Tillo,Jammu,74,2018-11-14,Active,1
PID11189,POL10517,CUST10412,VEH10517,IMD10343,2022-08-09,2023-08-08,151415,2,365,Active,0.0,0,0,4542.45,Nidhi Bail,9248080594,Trikuta Nagar,Jammu,CUST10412,JK02FC3835,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-09-28,11,151415,Verma Capital Insurance,POSP,Talab Tillo,Jammu,74,2018-11-14,Active,1
PID11190,POL10517,CUST10412,VEH10517,IMD10343,2023-08-09,2024-08-07,151415,3,365,Active,0.0,0,20,3633.96,Nidhi Bail,9248080594,Trikuta Nagar,Jammu,CUST10412,JK02FC3835,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-09-28,11,151415,Verma Capital Insurance,POSP,Talab Tillo,Jammu,74,2018-11-14,Active,1
PID11191,POL10517,CUST10412,VEH10517,IMD10343,2024-08-08,2025-08-07,151415,4,365,Active,9842.04,2,25,4088.2,Nidhi Bail,9248080594,Trikuta Nagar,Jammu,CUST10412,JK02FC3835,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-09-28,11,151415,Verma Capital Insurance,POSP,Talab Tillo,Jammu,74,2018-11-14,Active,1
PID11192,POL10517,CUST10412,VEH10517,IMD10343,2025-08-08,2026-08-07,151415,5,365,Active,0.0,1,0,4996.7,Nidhi Bail,9248080594,Trikuta Nagar,Jammu,CUST10412,JK02FC3835,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-09-28,11,151415,Verma Capital Insurance,POSP,Talab Tillo,Jammu,74,2018-11-14,Active,0
PID11193,POL10518,CUST10413,VEH10518,IMD10255,2025-12-31,2026-12-30,556653,1,365,Active,0.0,1,0,18369.55,Onveer Sharma,8820039907,Canal Road,Jammu,CUST10413,JK02SY3159,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2026-05-02,1,556653,Raina Fortune Insurance,Prime Broker,Bakshi Nagar,Jammu,522,2022-12-07,Active,0
PID11194,POL10519,CUST10414,VEH10519,IMD10008,2025-09-13,2026-09-12,449064,1,365,Active,0.0,0,0,13471.92,Gaurang Sarkar,6526174163,Akhnoor,Jammu,CUST10414,JK02CS3677,JK02,Kia,Seltos,SUV,Diesel,1497,2019,2019-04-05,7,449064,Mahajan Unity Insurance,POSP,Rehari,Jammu,60,2022-02-07,Active,0
PID11195,POL10520,CUST10414,VEH10520,IMD10435,2025-08-15,2026-08-14,682027,1,365,Active,0.0,0,0,20460.81,Gaurang Sarkar,6526174163,Akhnoor,Jammu,CUST10414,JK02XG9953,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-10-28,4,682027,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,0
PID11196,POL10521,CUST10415,VEH10521,IMD10113,2025-10-11,2026-10-10,536377,1,365,Active,0.0,0,0,16091.31,Yagnesh Sarin,8811431943,Narwal,Jammu,CUST10415,JK02YB6894,JK02,Hyundai,Venue,SUV,Petrol,1197,2020,2020-11-29,6,536377,North Trust Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,655,2025-06-04,Inactive,0
PID11197,POL10522,CUST10415,VEH10522,IMD10331,2025-08-06,2026-08-05,623965,1,365,Active,0.0,0,0,18718.95,Yagnesh Sarin,8811431943,Narwal,Jammu,CUST10415,JK02NY3947,JK02,Tata,Altroz,Hatchback,CNG,1199,2024,2025-07-28,2,623965,Dogra Apex Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,211,2020-04-23,Active,0
PID11198,POL10523,CUST10416,VEH10523,IMD10172,2022-08-14,2023-08-13,418323,1,365,Active,0.0,0,0,12549.69,Farhan Randhawa,9337476527,Rehari,Jammu,CUST10416,JK02SX3415,JK02,Mahindra,Thar,SUV,Petrol,2184,2013,2014-06-25,13,418323,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,1
PID11199,POL10523,CUST10416,VEH10523,IMD10172,2023-08-14,2024-08-12,418323,2,365,Active,0.0,0,20,10039.75,Farhan Randhawa,9337476527,Rehari,Jammu,CUST10416,JK02SX3415,JK02,Mahindra,Thar,SUV,Petrol,2184,2013,2014-06-25,13,418323,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,1
PID11200,POL10523,CUST10416,VEH10523,IMD10172,2024-08-13,2025-08-12,418323,3,365,Active,41445.98,0,25,9412.27,Farhan Randhawa,9337476527,Rehari,Jammu,CUST10416,JK02SX3415,JK02,Mahindra,Thar,SUV,Petrol,2184,2013,2014-06-25,13,418323,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,1
PID11201,POL10523,CUST10416,VEH10523,IMD10172,2025-08-13,2026-08-12,418323,4,365,Active,0.0,0,35,8157.3,Farhan Randhawa,9337476527,Rehari,Jammu,CUST10416,JK02SX3415,JK02,Mahindra,Thar,SUV,Petrol,2184,2013,2014-06-25,13,418323,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,0
PID11202,POL10524,CUST10417,VEH10524,IMD10212,2025-05-10,2026-05-09,1304592,1,365,Active,118959.8,0,0,39137.76,Harinakshi Kant,7943795593,Poonch,Poonch,CUST10417,JK12CC1772,JK12,Honda,City,Sedan,Petrol,1498,2024,2024-09-07,2,1304592,North Future Insurance Consultants,Prime Broker,Poonch,Poonch,537,2022-11-27,Active,1
PID11203,POL10524,CUST10417,VEH10524,IMD10212,2026-05-10,2027-05-09,1304592,2,365,Active,0.0,0,20,31310.21,Harinakshi Kant,7943795593,Poonch,Poonch,CUST10417,JK12CC1772,JK12,Honda,City,Sedan,Petrol,1498,2024,2024-09-07,2,1304592,North Future Insurance Consultants,Prime Broker,Poonch,Poonch,537,2022-11-27,Active,0
PID11204,POL10525,CUST10418,VEH10525,IMD10457,2023-07-16,2024-07-14,964400,1,365,Active,0.0,1,0,31825.2,Om Bose,6808625591,Rehari,Jammu,CUST10418,JK02UT1819,JK02,Mahindra,XUV700,SUV,Diesel,1999,2019,2019-03-12,7,964400,Jammu Future Insurance Hub,Prime Broker,Trikuta Nagar,Jammu,414,2022-12-27,Active,1
PID11205,POL10525,CUST10418,VEH10525,IMD10457,2024-07-15,2025-07-14,964400,2,365,Active,52240.95,0,0,28932.0,Om Bose,6808625591,Rehari,Jammu,CUST10418,JK02UT1819,JK02,Mahindra,XUV700,SUV,Diesel,1999,2019,2019-03-12,7,964400,Jammu Future Insurance Hub,Prime Broker,Trikuta Nagar,Jammu,414,2022-12-27,Active,1
PID11206,POL10525,CUST10418,VEH10525,IMD10457,2025-07-15,2026-07-14,964400,3,365,Active,72499.1,0,20,23145.6,Om Bose,6808625591,Rehari,Jammu,CUST10418,JK02UT1819,JK02,Mahindra,XUV700,SUV,Diesel,1999,2019,2019-03-12,7,964400,Jammu Future Insurance Hub,Prime Broker,Trikuta Nagar,Jammu,414,2022-12-27,Active,0
PID11207,POL10526,CUST10419,VEH10526,IMD10361,2022-02-07,2023-02-06,814390,1,365,Active,0.0,0,0,24431.7,Yashvi Hari,7135280397,Gandhi Nagar,Jammu,CUST10419,JK02PJ5125,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-08-29,7,814390,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,1
PID11208,POL10526,CUST10419,VEH10526,IMD10361,2023-02-07,2024-02-06,814390,2,365,Active,0.0,0,20,19545.36,Yashvi Hari,7135280397,Gandhi Nagar,Jammu,CUST10419,JK02PJ5125,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-08-29,7,814390,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,1
PID11209,POL10526,CUST10419,VEH10526,IMD10361,2024-02-07,2025-02-05,814390,3,365,Active,0.0,0,25,18323.78,Yashvi Hari,7135280397,Gandhi Nagar,Jammu,CUST10419,JK02PJ5125,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-08-29,7,814390,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,1
PID11210,POL10526,CUST10419,VEH10526,IMD10361,2025-02-06,2026-02-05,814390,4,365,Active,0.0,0,35,15880.61,Yashvi Hari,7135280397,Gandhi Nagar,Jammu,CUST10419,JK02PJ5125,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-08-29,7,814390,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,1
PID11211,POL10526,CUST10419,VEH10526,IMD10361,2026-02-06,2027-02-05,814390,5,365,Active,0.0,0,45,13437.44,Yashvi Hari,7135280397,Gandhi Nagar,Jammu,CUST10419,JK02PJ5125,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-08-29,7,814390,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,0
PID11212,POL10527,CUST10420,VEH10527,IMD10009,2025-07-26,2026-07-25,711295,1,365,Active,0.0,2,0,25606.62,Indali Divan,9186595375,Ghagwal,Samba,CUST10420,JK08YT5092,JK08,Maruti Suzuki,Brezza,SUV,Petrol,1462,2024,2024-10-28,2,711295,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,0
PID11213,POL10528,CUST10421,VEH10528,IMD10396,2023-06-11,2024-06-09,200340,1,365,Active,0.0,1,0,6611.22,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02JJ6251,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019,2020-04-13,7,200340,Jammu Vertex Insurance Consultants,Agency,Trikuta Nagar,Jammu,286,2019-07-20,Active,1
PID11214,POL10528,CUST10421,VEH10528,IMD10396,2024-06-10,2025-06-09,200340,2,365,Active,0.0,0,0,6010.2,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02JJ6251,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019,2020-04-13,7,200340,Jammu Vertex Insurance Consultants,Agency,Trikuta Nagar,Jammu,286,2019-07-20,Active,1
PID11215,POL10528,CUST10421,VEH10528,IMD10396,2025-06-10,2026-06-09,200340,3,365,Active,0.0,1,20,5288.98,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02JJ6251,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019,2020-04-13,7,200340,Jammu Vertex Insurance Consultants,Agency,Trikuta Nagar,Jammu,286,2019-07-20,Active,1
PID11216,POL10528,CUST10421,VEH10528,IMD10396,2026-06-10,2027-06-09,200340,4,365,Active,0.0,1,0,6611.22,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02JJ6251,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019,2020-04-13,7,200340,Jammu Vertex Insurance Consultants,Agency,Trikuta Nagar,Jammu,286,2019-07-20,Active,0
PID11217,POL10529,CUST10421,VEH10529,IMD10047,2020-08-07,2021-08-06,559767,1,365,Active,0.0,0,0,16793.01,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,1
PID11218,POL10529,CUST10421,VEH10529,IMD10047,2021-08-07,2022-08-06,559767,2,365,Active,0.0,0,20,13434.41,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,1
PID11219,POL10529,CUST10421,VEH10529,IMD10047,2022-08-07,2023-08-06,559767,3,365,Active,56443.59,0,25,12594.76,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,1
PID11220,POL10529,CUST10421,VEH10529,IMD10047,2023-08-07,2024-08-05,559767,4,365,Active,0.0,1,35,12007.0,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,1
PID11221,POL10529,CUST10421,VEH10529,IMD10047,2024-08-06,2025-08-05,559767,5,365,Active,0.0,0,0,16793.01,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,1
PID11222,POL10529,CUST10421,VEH10529,IMD10047,2025-08-06,2026-08-05,559767,6,365,Active,0.0,0,20,13434.41,Harshil Dhingra,6738488266,Trikuta Nagar,Jammu,CUST10421,JK02SV4315,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-12-22,14,559767,Reliable Global Insurance Associates,Prime Broker,Trikuta Nagar,Jammu,274,2019-12-01,Active,0
PID11223,POL10530,CUST10422,VEH10530,IMD10171,2025-12-31,2026-12-30,766343,1,365,Active,0.0,0,0,22990.29,Rudra Ghose,9330515207,Gandhi Nagar,Jammu,CUST10422,JK02AM3723,JK02,Hyundai,i20,Hatchback,Petrol,1197,2025,2026-06-04,1,766343,Dogra Integrity Insurance Point,POSP,Akhnoor,Jammu,87,2021-06-21,Active,0
PID11224,POL10531,CUST10423,VEH10531,IMD10387,2025-03-02,2026-03-01,477921,1,365,Active,0.0,0,0,14337.63,Faqid Goel,7552231050,Jewel Chowk,Jammu,CUST10423,JK02ER9140,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2023,2024-06-26,3,477921,Jammu Pioneer Insurance,Agency,Janipur,Jammu,209,2020-11-13,Active,1
PID11225,POL10531,CUST10423,VEH10531,IMD10387,2026-03-02,2027-03-01,477921,2,365,Active,69062.28,0,20,11470.1,Faqid Goel,7552231050,Jewel Chowk,Jammu,CUST10423,JK02ER9140,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2023,2024-06-26,3,477921,Jammu Pioneer Insurance,Agency,Janipur,Jammu,209,2020-11-13,Active,0
PID11226,POL10532,CUST10424,VEH10532,IMD10338,2022-05-15,2023-05-14,134514,1,365,Active,0.0,0,0,4035.42,Ucchal Sen,6571154616,Satwari,Jammu,CUST10424,JK02KG8411,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2014-11-06,12,134514,Trikuta Reliable Insurance Consultants,POSP,Talab Tillo,Jammu,34,2021-07-16,Active,1
PID11227,POL10532,CUST10424,VEH10532,IMD10338,2023-05-15,2024-05-13,134514,2,365,Active,0.0,1,20,3551.17,Ucchal Sen,6571154616,Satwari,Jammu,CUST10424,JK02KG8411,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2014-11-06,12,134514,Trikuta Reliable Insurance Consultants,POSP,Talab Tillo,Jammu,34,2021-07-16,Active,1
PID11228,POL10532,CUST10424,VEH10532,IMD10338,2024-05-14,2025-05-13,134514,3,365,Active,0.0,0,0,4035.42,Ucchal Sen,6571154616,Satwari,Jammu,CUST10424,JK02KG8411,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2014-11-06,12,134514,Trikuta Reliable Insurance Consultants,POSP,Talab Tillo,Jammu,34,2021-07-16,Active,1
PID11229,POL10532,CUST10424,VEH10532,IMD10338,2025-05-14,2026-05-13,134514,4,365,Active,0.0,0,20,3228.34,Ucchal Sen,6571154616,Satwari,Jammu,CUST10424,JK02KG8411,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2014-11-06,12,134514,Trikuta Reliable Insurance Consultants,POSP,Talab Tillo,Jammu,34,2021-07-16,Active,1
PID11230,POL10532,CUST10424,VEH10532,IMD10338,2026-05-14,2027-05-13,134514,5,365,Active,16157.66,1,25,3329.22,Ucchal Sen,6571154616,Satwari,Jammu,CUST10424,JK02KG8411,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2014-11-06,12,134514,Trikuta Reliable Insurance Consultants,POSP,Talab Tillo,Jammu,34,2021-07-16,Active,0
PID11231,POL10533,CUST10425,VEH10533,IMD10305,2025-10-23,2026-10-22,560209,1,365,Active,0.0,0,0,16806.27,Diya Dora,6073906433,Kathua,Kathua,CUST10425,JK04XJ2371,JK04,Maruti Suzuki,Swift,Hatchback,CNG,1197,2024,2024-10-19,2,560209,Khajuria Summit Insurance,Agency,Kathua,Kathua,125,2020-09-02,Active,0
PID11232,POL10534,CUST10426,VEH10534,IMD10178,2025-08-07,2026-08-06,597697,1,365,Active,0.0,1,0,19724.0,Ekansh Singh,6396941081,Marh,Jammu,CUST10426,JK02DI7725,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-08-28,2,597697,Raina Capital Insurance Associates,Prime Broker,Channi Himmat,Jammu,407,2025-01-27,Active,0
PID11233,POL10535,CUST10427,VEH10535,IMD10260,2025-02-01,2026-01-31,426676,1,365,Active,0.0,0,0,12800.28,Chavvi Maharaj,9810998806,Jewel Chowk,Jammu,CUST10427,JK02LM3525,JK02,Tata,Punch,SUV,CNG,1199,2020,2021-02-08,6,426676,Gupta Vision Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,350,2022-11-19,Active,1
PID11234,POL10535,CUST10427,VEH10535,IMD10260,2026-02-01,2027-01-31,426676,2,365,Active,0.0,0,20,10240.22,Chavvi Maharaj,9810998806,Jewel Chowk,Jammu,CUST10427,JK02LM3525,JK02,Tata,Punch,SUV,CNG,1199,2020,2021-02-08,6,426676,Gupta Vision Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,350,2022-11-19,Active,0
PID11235,POL10536,CUST10428,VEH10536,IMD10116,2023-11-19,2024-11-17,337907,1,365,Active,0.0,0,0,10137.21,Indira Tripathi,7025252471,Channi Himmat,Jammu,CUST10428,JK02JI5246,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2020-12-28,6,337907,Verma Unity Insurance Hub,Agency,Trikuta Nagar,Jammu,278,2019-10-01,Active,1
PID11236,POL10536,CUST10428,VEH10536,IMD10116,2024-11-18,2025-11-17,337907,2,365,Active,0.0,0,20,8109.77,Indira Tripathi,7025252471,Channi Himmat,Jammu,CUST10428,JK02JI5246,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2020-12-28,6,337907,Verma Unity Insurance Hub,Agency,Trikuta Nagar,Jammu,278,2019-10-01,Active,1
PID11237,POL10536,CUST10428,VEH10536,IMD10116,2025-11-18,2026-11-17,337907,3,365,Active,0.0,0,25,7602.91,Indira Tripathi,7025252471,Channi Himmat,Jammu,CUST10428,JK02JI5246,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2020-12-28,6,337907,Verma Unity Insurance Hub,Agency,Trikuta Nagar,Jammu,278,2019-10-01,Active,0
PID11238,POL10537,CUST10429,VEH10537,IMD10107,2025-12-31,2026-12-30,992249,1,365,Active,121451.75,0,0,29767.47,Dayita Shenoy,6560127606,Bari Brahmana,Samba,CUST10429,JK08RT1662,JK08,Mahindra,Scorpio Classic,SUV,Diesel,2184,2025,2026-02-09,1,992249,Mahindra Global Risk Advisors,Dealer,Samba,Samba,241,2024-02-15,Active,0
PID11239,POL10538,CUST10430,VEH10538,IMD10411,2024-09-13,2025-09-12,523732,1,365,Active,0.0,0,0,15711.96,Baljiwan Bhandari,7286808623,Gandhi Nagar,Jammu,CUST10430,JK02CV2249,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022,2023-04-21,4,523732,Secure Global Insurance,Agency,Janipur,Jammu,155,2024-04-11,Active,1
PID11240,POL10538,CUST10430,VEH10538,IMD10411,2025-09-13,2026-09-12,523732,2,365,Active,72409.71,0,20,12569.57,Baljiwan Bhandari,7286808623,Gandhi Nagar,Jammu,CUST10430,JK02CV2249,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022,2023-04-21,4,523732,Secure Global Insurance,Agency,Janipur,Jammu,155,2024-04-11,Active,0
PID11241,POL10539,CUST10430,VEH10539,IMD10231,2024-12-15,2025-12-14,402790,1,365,Active,0.0,0,0,12083.7,Baljiwan Bhandari,7286808623,Gandhi Nagar,Jammu,CUST10430,JK02WO9778,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2021-07-14,5,402790,Royal Vision Insurance Services,POSP,R.S. Pura,Jammu,80,2024-06-07,Active,1
PID11242,POL10539,CUST10430,VEH10539,IMD10231,2025-12-15,2026-12-14,402790,2,365,Active,0.0,0,20,9666.96,Baljiwan Bhandari,7286808623,Gandhi Nagar,Jammu,CUST10430,JK02WO9778,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2021-07-14,5,402790,Royal Vision Insurance Services,POSP,R.S. Pura,Jammu,80,2024-06-07,Active,0
PID11243,POL10540,CUST10431,VEH10540,IMD10106,2024-12-19,2025-12-18,147943,1,365,Active,21602.43,0,0,4438.29,Bhavini Bose,6385154902,Doda,Doda,CUST10431,JK06KZ3188,JK06,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-11-22,9,147943,Jammu Future Insurance Point,POSP,Doda,Doda,45,2019-09-12,Active,1
